x,actual_cdf,predicted_cdf
0,0.0,0.0
1,0.0,0.00025582313537597656
2,0.0,0.0006183385848999023
3,0.0,0.001137852668762207
4,0.0,0.0018918514251708984
5,0.0,0.0029984712600708008
6,0.0004,0.004633903503417969
7,0.0016,0.0070514678955078125
8,0.0038,0.010598301887512207
9,0.01,0.015719294548034668
10,0.0186,0.022936582565307617
11,0.0294,0.032798051834106445
12,0.0448,0.04579591751098633
13,0.0634,0.062281012535095215
14,0.0818,0.08240175247192383
15,0.1072,0.10608899593353271
16,0.1362,0.13308370113372803
17,0.1616,0.16298794746398926
18,0.2004,0.1953192949295044
19,0.2332,0.22955548763275146
20,0.2678,0.2651686668395996
21,0.2992,0.3016479015350342
22,0.34,0.3385152816772461
23,0.3766,0.3753368854522705
24,0.4114,0.41173040866851807
25,0.4468,0.4473690986633301
26,0.4828,0.4819834232330322
27,0.514,0.5153607130050659
28,0.546,0.5473413467407227
29,0.5728,0.5778146982192993
30,0.6002,0.6067138910293579
31,0.6282,0.6340076923370361
32,0.6538,0.6596964597702026
33,0.6808,0.6838048696517944
34,0.7066,0.7063755989074707
35,0.7262,0.7274655103683472
36,0.7492,0.7471411228179932
37,0.7674,0.7654743194580078
38,0.7862,0.7825403213500977
39,0.8012,0.7984151840209961
40,0.8156,0.8131742477416992
41,0.8282,0.8268904685974121
42,0.8412,0.8396342992782593
43,0.8528,0.8514722585678101
44,0.8648,0.8624675273895264
45,0.8736,0.8726797103881836
46,0.8838,0.8821637630462646
47,0.8934,0.8909711837768555
48,0.9008,0.8991498947143555
49,0.9082,0.9067447185516357
50,0.915,0.9137964248657227
51,0.9214,0.9203431606292725
52,0.9274,0.9264205694198608
53,0.9332,0.9320614337921143
54,0.9376,0.9372957944869995
55,0.9416,0.9421520233154297
56,0.9458,0.9466562271118164
57,0.9496,0.950832724571228
58,0.9528,0.9547041654586792
59,0.9582,0.9582912921905518
60,0.962,0.9616140127182007
61,0.9642,0.9646905660629272
62,0.9672,0.9675377607345581
63,0.969,0.9701716899871826
64,0.9714,0.9726070165634155
65,0.973,0.9748574495315552
66,0.9744,0.9769362211227417
67,0.9774,0.9788552522659302
68,0.9792,0.980626106262207
69,0.9808,0.9822590351104736
70,0.982,0.9837640523910522
71,0.984,0.9851500988006592
72,0.985,0.9864261150360107
73,0.9854,0.9875999689102173
74,0.9864,0.9886792898178101
75,0.9882,0.989670991897583
76,0.9896,0.9905815124511719
77,0.9908,0.9914171695709229
78,0.9922,0.9921835660934448
79,0.9928,0.992885947227478
80,0.9932,0.9935293197631836
81,0.9938,0.9941184520721436
82,0.9946,0.994657039642334
83,0.995,0.9951492547988892
84,0.995,0.9955991506576538
85,0.9954,0.9960097074508667
86,0.996,0.9963845014572144
87,0.9962,0.9967259168624878
88,0.9962,0.9970372915267944
89,0.9962,0.9973204135894775
90,0.997,0.9975782632827759
91,0.9972,0.9978127479553223
92,0.9972,0.99802565574646
93,0.9972,0.9982191324234009
94,0.9974,0.9983946084976196
95,0.9978,0.9985536336898804
96,0.9978,0.9986978769302368
97,0.998,0.9988284111022949
98,0.998,0.9989467859268188
99,0.998,0.9990534782409668
100,1.0,0.9991501569747925
